,code,powiat,type,year,value
1354,1820000,Powiat tarnobrzeski,grand total,2005,2212.0
1355,1821000,Powiat leski,grand total,2005,2125.58
1356,1861000,City with powiat status Krosno,grand total,2005,1904.52
1357,1862000,City with powiat status Przemyśl,grand total,2005,2060.24
1358,1863000,City with powiat status Rzeszów,grand total,2005,2416.75
1359,1864000,City with powiat status Tarnobrzeg,grand total,2005,1987.12
1360,2001000,Powiat augustowski,grand total,2005,2693.94
1361,2002000,Powiat białostocki,grand total,2005,1923.23
1362,2003000,Powiat bielski,grand total,2005,2106.2
1363,2004000,Powiat grajewski,grand total,2005,2330.75
1364,2005000,Powiat hajnowski,grand total,2005,1875.2
1365,2006000,Powiat kolneński,grand total,2005,1989.2
1366,2007000,Powiat łomżyński,grand total,2005,2136.54
1367,2008000,Powiat moniecki,grand total,2005,2023.28
1368,2009000,Powiat sejneński,grand total,2005,2007.29
1369,2010000,Powiat siemiatycki,grand total,2005,1984.16
1370,2011000,Powiat sokólski,grand total,2005,2015.59
1371,2012000,Powiat suwalski,grand total,2005,1992.83
1372,2013000,Powiat wysokomazowiecki,grand total,2005,2015.32
1373,2014000,Powiat zambrowski,grand total,2005,1904.32
1374,2061000,City with powiat status Białystok,grand total,2005,2365.0
1375,2062000,City with powiat status Łomża,grand total,2005,2037.41
1376,2063000,City with powiat status Suwałki,grand total,2005,2016.47
1377,2201000,Powiat bytowski,grand total,2005,2003.67
1378,2202000,Powiat chojnicki,grand total,2005,1881.88
1379,2203000,Powiat człuchowski,grand total,2005,2021.1
1380,2204000,Powiat gdański,grand total,2005,2143.99
1381,2205000,Powiat kartuski,grand total,2005,1972.88
1382,2206000,Powiat kościerski,grand total,2005,1941.55
1383,2207000,Powiat kwidzyński,grand total,2005,2413.15
1384,2208000,Powiat lęborski,grand total,2005,2079.09
1385,2209000,Powiat malborski,grand total,2005,2044.03
1386,2210000,Powiat nowodworski,grand total,2005,1995.38
1387,2211000,Powiat pucki,grand total,2005,2052.23
1388,2212000,Powiat słupski,grand total,2005,1954.55
1389,2213000,Powiat starogardzki,grand total,2005,2313.11
1390,2214000,Powiat tczewski,grand total,2005,2317.41
1391,2215000,Powiat wejherowski,grand total,2005,2051.05
1392,2216000,Powiat sztumski,grand total,2005,1993.51
1393,2261000,City with powiat status Gdańsk,grand total,2005,3017.45
1394,2262000,City with powiat status Gdynia,grand total,2005,2741.05
1395,2263000,City with powiat status Słupsk,grand total,2005,2111.1
1396,2264000,City with powiat status Sopot,grand total,2005,2824.33
1397,2401000,Powiat będziński,grand total,2005,2102.8
1398,2402000,Powiat bielski,grand total,2005,2020.92
1399,2403000,Powiat cieszyński,grand total,2005,2027.97
1400,2404000,Powiat częstochowski,grand total,2005,1816.1
1401,2405000,Powiat gliwicki,grand total,2005,2090.86
1402,2406000,Powiat kłobucki,grand total,2005,1656.06
1403,2407000,Powiat lubliniecki,grand total,2005,2010.4
1404,2408000,Powiat mikołowski,grand total,2005,2373.42
1405,2409000,Powiat myszkowski,grand total,2005,1770.3
1406,2410000,Powiat pszczyński,grand total,2005,2028.84
1407,2411000,Powiat raciborski,grand total,2005,2155.92
1408,2412000,Powiat rybnicki,grand total,2005,2149.86
1409,2413000,Powiat tarnogórski,grand total,2005,2101.68
1410,2414000,Powiat bieruńsko-lędziński,grand total,2005,2120.79
1411,2415000,Powiat wodzisławski,grand total,2005,1899.2
1412,2416000,Powiat zawierciański,grand total,2005,2109.64
1413,2417000,Powiat żywiecki,grand total,2005,2447.59
1414,2461000,City with powiat status Bielsko-Biała,grand total,2005,2360.26
1415,2462000,City with powiat status Bytom,grand total,2005,2149.55
1416,2463000,City with powiat status Chorzów,grand total,2005,2124.55
1417,2464000,City with powiat status Częstochowa,grand total,2005,2214.67
1418,2465000,City with powiat status Dąbrowa Górnicza,grand total,2005,2641.41
1419,2466000,City with powiat status Gliwice,grand total,2005,2739.11
1420,2467000,City with powiat status Jastrzębie-Zdrój,grand total,2005,3769.78
1421,2468000,City with powiat status Jaworzno,grand total,2005,2753.98
1422,2469000,City with powiat status Katowice,grand total,2005,3395.63
1423,2470000,City with powiat status Mysłowice,grand total,2005,2091.24
1424,2471000,City with powiat status Piekary Śląskie,grand total,2005,2022.67
1425,2472000,City with powiat status Ruda Śląska,grand total,2005,2140.52
1426,2473000,City with powiat status Rybnik,grand total,2005,2338.1
1427,2474000,City with powiat status Siemianowice Śląskie,grand total,2005,2143.24
1428,2475000,City with powiat status Sosnowiec,grand total,2005,2196.13
1429,2476000,City with powiat status Świętochłowice,grand total,2005,2107.74
1430,2477000,City with powiat status Tychy,grand total,2005,2313.1
1431,2478000,City with powiat status Zabrze,grand total,2005,2449.82
1432,2479000,City with powiat status Żory,grand total,2005,1912.65
1433,2601000,Powiat buski,grand total,2005,1980.24
1434,2602000,Powiat jędrzejowski,grand total,2005,2186.12
1435,2603000,Powiat kazimierski,grand total,2005,1885.75
1436,2604000,Powiat kielecki,grand total,2005,1990.13
1437,2605000,Powiat konecki,grand total,2005,1917.46
1438,2606000,Powiat opatowski,grand total,2005,2251.75
1439,2607000,Powiat ostrowiecki,grand total,2005,1936.08
1440,2608000,Powiat pińczowski,grand total,2005,2434.98
1441,2609000,Powiat sandomierski,grand total,2005,2336.31
1442,2610000,Powiat skarżyski,grand total,2005,2101.52
1443,2611000,Powiat starachowicki,grand total,2005,1938.01
1444,2612000,Powiat staszowski,grand total,2005,2241.81
1445,2613000,Powiat włoszczowski,grand total,2005,2096.56
1446,2661000,City with powiat status Kielce,grand total,2005,2372.75
1447,2801000,Powiat bartoszycki,grand total,2005,1910.04
1448,2802000,Powiat braniewski,grand total,2005,1939.5
1449,2803000,Powiat działdowski,grand total,2005,1838.29
1450,2804000,Powiat elbląski,grand total,2005,1847.48
1451,2805000,Powiat ełcki,grand total,2005,1987.37
1452,2806000,Powiat giżycki,grand total,2005,1941.41
1453,2807000,Powiat iławski,grand total,2005,1786.59
1454,2808000,Powiat kętrzyński,grand total,2005,1821.43
1455,2809000,Powiat lidzbarski,grand total,2005,1759.84
1456,2810000,Powiat mrągowski,grand total,2005,1888.2
1457,2811000,Powiat nidzicki,grand total,2005,1843.41
1458,2812000,Powiat nowomiejski,grand total,2005,1708.76
1459,2813000,Powiat olecki,grand total,2005,1983.4
1460,2814000,Powiat olsztyński,grand total,2005,1971.04
1461,2815000,Powiat ostródzki,grand total,2005,1905.22
1462,2816000,Powiat piski,grand total,2005,2143.07
1463,2817000,Powiat szczycieński,grand total,2005,2001.89
1464,2818000,Powiat gołdapski,grand total,2005,1739.34
1465,2819000,Powiat węgorzewski,grand total,2005,1835.33
1466,2861000,City with powiat status Elbląg,grand total,2005,2135.51
1467,2862000,City with powiat status Olsztyn,grand total,2005,2562.95
1468,3001000,Powiat chodzieski,grand total,2005,1846.93
1469,3002000,Powiat czarnkowsko-trzcianecki,grand total,2005,1996.05
1470,3003000,Powiat gnieźnieński,grand total,2005,1990.85
1471,3004000,Powiat gostyński,grand total,2005,1928.95
1472,3005000,Powiat grodziski,grand total,2005,1818.29
1473,3006000,Powiat jarociński,grand total,2005,1738.48
1474,3007000,Powiat kaliski,grand total,2005,1801.39
1475,3008000,Powiat kępiński,grand total,2005,1470.09
1476,3009000,Powiat kolski,grand total,2005,2430.13
1477,3010000,Powiat koniński,grand total,2005,2581.53
1478,3011000,Powiat kościański,grand total,2005,1893.98
1479,3012000,Powiat krotoszyński,grand total,2005,1825.31
1480,3013000,Powiat leszczyński,grand total,2005,2152.29
1481,3014000,Powiat międzychodzki,grand total,2005,1794.89
1482,3015000,Powiat nowotomyski,grand total,2005,1986.01
1483,3016000,Powiat obornicki,grand total,2005,2064.42
1484,3017000,Powiat ostrowski,grand total,2005,1945.19
1485,3018000,Powiat ostrzeszowski,grand total,2005,1867.94
1486,3019000,Powiat pilski,grand total,2005,2185.11
1487,3020000,Powiat pleszewski,grand total,2005,1759.81
1488,3021000,Powiat poznański,grand total,2005,2245.02
1489,3022000,Powiat rawicki,grand total,2005,1633.32
1490,3023000,Powiat słupecki,grand total,2005,1903.07
1491,3024000,Powiat szamotulski,grand total,2005,2254.24
1492,3025000,Powiat średzki,grand total,2005,2162.07
1493,3026000,Powiat śremski,grand total,2005,1951.11
1494,3027000,Powiat turecki,grand total,2005,2067.64
1495,3028000,Powiat wągrowiecki,grand total,2005,1875.56
1496,3029000,Powiat wolsztyński,grand total,2005,1790.57
1497,3030000,Powiat wrzesiński,grand total,2005,1861.79
1498,3031000,Powiat złotowski,grand total,2005,1797.7
1499,3061000,City with powiat status Kalisz,grand total,2005,2139.04
1500,3062000,City with powiat status Konin,grand total,2005,2403.22
1501,3063000,City with powiat status Leszno,grand total,2005,2047.01
1502,3064000,City with powiat status Poznań,grand total,2005,2734.73
1503,3201000,Powiat białogardzki,grand total,2005,1930.55
1504,3202000,Powiat choszczeński,grand total,2005,1912.19
1505,3203000,Powiat drawski,grand total,2005,1990.13
1506,3204000,Powiat goleniowski,grand total,2005,2107.42
1507,3205000,Powiat gryficki,grand total,2005,1905.94
1508,3206000,Powiat gryfiński,grand total,2005,2600.67
1509,3207000,Powiat kamieński,grand total,2005,1983.01
1510,3208000,Powiat kołobrzeski,grand total,2005,2056.36
1511,3209000,Powiat koszaliński,grand total,2005,2037.72
1512,3210000,Powiat myśliborski,grand total,2005,1998.57
1513,3211000,Powiat policki,grand total,2005,2814.3
1514,3212000,Powiat pyrzycki,grand total,2005,1918.41
1515,3213000,Powiat sławieński,grand total,2005,1773.7
1516,3214000,Powiat stargardzki,grand total,2005,2056.89
1517,3215000,Powiat szczecinecki,grand total,2005,2187.41
1518,3216000,Powiat świdwiński,grand total,2005,1886.16
1519,3217000,Powiat wałecki,grand total,2005,2017.06
1520,3218000,Powiat łobeski,grand total,2005,1933.33
1521,3261000,City with powiat status Koszalin,grand total,2005,2219.75
1522,3262000,City with powiat status Szczecin,grand total,2005,2630.23
1523,3263000,City with powiat status Świnoujście,grand total,2005,2319.39
1524,201000,Powiat bolesławiecki,grand total,2006,2153.06
1525,202000,Powiat dzierżoniowski,grand total,2006,2028.86
1526,203000,Powiat głogowski,grand total,2006,2276.38
1527,204000,Powiat górowski,grand total,2006,1944.3
1528,205000,Powiat jaworski,grand total,2006,2009.38
1529,206000,Powiat karkonoski,grand total,2006,2012.25
1530,207000,Powiat kamiennogórski,grand total,2006,1995.8
1531,208000,Powiat kłodzki,grand total,2006,2102.68
1532,209000,Powiat legnicki,grand total,2006,1990.38
1533,210000,Powiat lubański,grand total,2006,1941.71
1534,211000,Powiat lubiński,grand total,2006,4669.76
1535,212000,Powiat lwówecki,grand total,2006,2065.14
1536,213000,Powiat milicki,grand total,2006,1958.43
1537,214000,Powiat oleśnicki,grand total,2006,2007.27
1538,215000,Powiat oławski,grand total,2006,2282.9
1539,216000,Powiat polkowicki,grand total,2006,2573.76
1540,217000,Powiat strzeliński,grand total,2006,2195.48
1541,218000,Powiat średzki,grand total,2006,2220.8
1542,219000,Powiat świdnicki,grand total,2006,2284.51
1543,220000,Powiat trzebnicki,grand total,2006,2198.96
1544,221000,Powiat wałbrzyski,grand total,2006,2427.25
1545,222000,Powiat wołowski,grand total,2006,2089.54
1546,223000,Powiat wrocławski,grand total,2006,2526.97
1547,224000,Powiat ząbkowicki,grand total,2006,2140.38
1548,225000,Powiat zgorzelecki,grand total,2006,3033.5
1549,226000,Powiat złotoryjski,grand total,2006,2240.46
1550,261000,City with powiat status Jelenia Góra,grand total,2006,2398.28
1551,262000,City with powiat status Legnica,grand total,2006,2110.66
1552,263000,City with powiat status Wałbrzych to 2002,grand total,2006,
1553,264000,City with powiat status Wrocław,grand total,2006,2797.71
1554,265000,City with powiat status Wałbrzych since 2013,grand total,2006,
1555,401000,Powiat aleksandrowski,grand total,2006,1931.33
1556,402000,Powiat brodnicki,grand total,2006,2041.19
1557,403000,Powiat bydgoski,grand total,2006,1966.5
1558,404000,Powiat chełmiński,grand total,2006,1919.16
1559,405000,Powiat golubsko-dobrzyński,grand total,2006,1978.27
1560,406000,Powiat grudziądzki,grand total,2006,1984.16
1561,407000,Powiat inowrocławski,grand total,2006,2127.09
1562,408000,Powiat lipnowski,grand total,2006,1968.87
1563,409000,Powiat mogileński,grand total,2006,1977.45
1564,410000,Powiat nakielski,grand total,2006,1997.9
1565,411000,Powiat radziejowski,grand total,2006,1994.04
1566,412000,Powiat rypiński,grand total,2006,2016.12
1567,413000,Powiat sępoleński,grand total,2006,1901.51
1568,414000,Powiat świecki,grand total,2006,2290.19
1569,415000,Powiat toruński,grand total,2006,1935.61
1570,416000,Powiat tucholski,grand total,2006,1916.6
1571,417000,Powiat wąbrzeski,grand total,2006,2073.34
1572,418000,Powiat włocławski,grand total,2006,1898.26
1573,419000,Powiat żniński,grand total,2006,1906.51
1574,461000,City with powiat status Bydgoszcz,grand total,2006,2482.78
1575,462000,City with powiat status Grudziądz,grand total,2006,2014.26
1576,463000,City with powiat status Toruń,grand total,2006,2560.95
1577,464000,City with powiat status Włocławek,grand total,2006,2383.02
1578,601000,Powiat bialski,grand total,2006,1900.54
1579,602000,Powiat biłgorajski,grand total,2006,2108.96
1580,603000,Powiat chełmski,grand total,2006,2004.43
1581,604000,Powiat hrubieszowski,grand total,2006,2038.5
1582,605000,Powiat janowski,grand total,2006,1965.57
1583,606000,Powiat krasnostawski,grand total,2006,2069.11
1584,607000,Powiat kraśnicki,grand total,2006,2014.44
1585,608000,Powiat lubartowski,grand total,2006,2008.64
1586,609000,Powiat lubelski,grand total,2006,2027.08
1587,610000,Powiat łęczyński,grand total,2006,3448.71
1588,611000,Powiat łukowski,grand total,2006,1949.6
1589,612000,Powiat opolski,grand total,2006,2018.9
1590,613000,Powiat parczewski,grand total,2006,1995.22
1591,614000,Powiat puławski,grand total,2006,2503.08
1592,615000,Powiat radzyński,grand total,2006,2118.22
1593,616000,Powiat rycki,grand total,2006,2022.99
1594,617000,Powiat świdnicki,grand total,2006,2137.72
1595,618000,Powiat tomaszowski,grand total,2006,1942.25
1596,619000,Powiat włodawski,grand total,2006,1960.4
1597,620000,Powiat zamojski,grand total,2006,1833.76
1598,661000,City with powiat status Biała Podlaska,grand total,2006,2230.17
1599,662000,City with powiat status Chełm,grand total,2006,2077.69
1600,663000,City with powiat status Lublin,grand total,2006,2545.84
1601,664000,City with powiat status Zamość,grand total,2006,2359.35
1602,801000,Powiat gorzowski,grand total,2006,2342.37
1603,802000,Powiat krośnieński,grand total,2006,2171.5
1604,803000,Powiat międzyrzecki,grand total,2006,2072.84
1605,804000,Powiat nowosolski,grand total,2006,1942.99
1606,805000,Powiat słubicki,grand total,2006,2143.4
1607,806000,Powiat strzelecko-drezdenecki,grand total,2006,2211.2
1608,807000,Powiat sulęciński,grand total,2006,1837.51
1609,808000,Powiat świebodziński,grand total,2006,2016.88
1610,809000,Powiat zielonogórski,grand total,2006,2238.08
1611,810000,Powiat żagański,grand total,2006,1928.76
1612,811000,Powiat żarski,grand total,2006,2315.16
1613,812000,Powiat wschowski,grand total,2006,1905.13
1614,861000,City with powiat status Gorzów Wielkopolski,grand total,2006,2319.81
1615,862000,City with powiat status Zielona Góra,grand total,2006,2586.19
1616,1001000,Powiat bełchatowski,grand total,2006,3222.41
1617,1002000,Powiat kutnowski,grand total,2006,2127.1
1618,1003000,Powiat łaski,grand total,2006,1818.77
1619,1004000,Powiat łęczycki,grand total,2006,2186.67
1620,1005000,Powiat łowicki,grand total,2006,2068.8
1621,1006000,Powiat łódzki wschodni,grand total,2006,1939.69
1622,1007000,Powiat opoczyński,grand total,2006,2154.67
1623,1008000,Powiat pabianicki,grand total,2006,2045.07
1624,1009000,Powiat pajęczański,grand total,2006,2226.46
1625,1010000,Powiat piotrkowski,grand total,2006,1771.1
1626,1011000,Powiat poddębicki,grand total,2006,1999.19
1627,1012000,Powiat radomszczański,grand total,2006,1804.39
1628,1013000,Powiat rawski,grand total,2006,1999.61
1629,1014000,Powiat sieradzki,grand total,2006,2025.48
1630,1015000,Powiat skierniewicki,grand total,2006,2141.3
1631,1016000,Powiat tomaszowski,grand total,2006,2006.06
1632,1017000,Powiat wieluński,grand total,2006,1847.6
1633,1018000,Powiat wieruszowski,grand total,2006,1976.28
1634,1019000,Powiat zduńskowolski,grand total,2006,1990.1
1635,1020000,Powiat zgierski,grand total,2006,2135.01
1636,1021000,Powiat brzeziński,grand total,2006,1705.66
1637,1061000,City with powiat status Łódź,grand total,2006,2500.84
1638,1062000,City with powiat status Piotrków Trybunalski,grand total,2006,1904.33
