,code,powiat,year,sex,age,count
6956,1262000,City with powiat status Nowy Sącz,2021,females,45-54,3882
6957,1263000,City with powiat status Tarnów,2021,females,45-54,5038
6958,1401000,Powiat białobrzeski,2021,females,45-54,1753
6959,1402000,Powiat ciechanowski,2021,females,45-54,4395
6960,1403000,Powiat garwoliński,2021,females,45-54,5584
6961,1404000,Powiat gostyniński,2021,females,45-54,2239
6962,1405000,Powiat grodziski,2021,females,45-54,5843
6963,1406000,Powiat grójecki,2021,females,45-54,5542
6964,1407000,Powiat kozienicki,2021,females,45-54,2981
6965,1408000,Powiat legionowski,2021,females,45-54,7385
6966,1409000,Powiat lipski,2021,females,45-54,1660
6967,1410000,Powiat łosicki,2021,females,45-54,1493
6968,1411000,Powiat makowski,2021,females,45-54,2039
6969,1412000,Powiat miński,2021,females,45-54,8760
6970,1413000,Powiat mławski,2021,females,45-54,3561
6971,1414000,Powiat nowodworski,2021,females,45-54,4203
6972,1415000,Powiat ostrołęcki,2021,females,45-54,4511
6973,1416000,Powiat ostrowski,2021,females,45-54,3640
6974,1417000,Powiat otwocki,2021,females,45-54,7383
6975,1418000,Powiat piaseczyński,2021,females,45-54,12654
6976,1419000,Powiat płocki,2021,females,45-54,6110
6977,1420000,Powiat płoński,2021,females,45-54,4481
6978,1421000,Powiat pruszkowski,2021,females,45-54,10241
6979,1422000,Powiat przasnyski,2021,females,45-54,2370
6980,1423000,Powiat przysuski,2021,females,45-54,1973
6981,1424000,Powiat pułtuski,2021,females,45-54,2593
6982,1425000,Powiat radomski,2021,females,45-54,7391
6983,1426000,Powiat siedlecki,2021,females,45-54,4309
6984,1427000,Powiat sierpecki,2021,females,45-54,2455
6985,1428000,Powiat sochaczewski,2021,females,45-54,4482
6986,1429000,Powiat sokołowski,2021,females,45-54,2780
6987,1430000,Powiat szydłowiecki,2021,females,45-54,1648
6988,1432000,Powiat warszawski zachodni,2021,females,45-54,7908
6989,1433000,Powiat węgrowski,2021,females,45-54,3208
6990,1434000,Powiat wołomiński,2021,females,45-54,15018
6991,1435000,Powiat wyszkowski,2021,females,45-54,3849
6992,1436000,Powiat zwoleński,2021,females,45-54,1792
6993,1437000,Powiat żuromiński,2021,females,45-54,1962
6994,1438000,Powiat żyrardowski,2021,females,45-54,4105
6995,1461000,City with powiat status Ostrołęka,2021,females,45-54,2319
6996,1462000,City with powiat status Płock,2021,females,45-54,5990
6997,1463000,City with powiat status Radom,2021,females,45-54,9709
6998,1464000,City with powiat status Siedlce,2021,females,45-54,3835
6999,1465000,City with powiat status Capital City Warszawa,2021,females,45-54,95032
7000,1601000,Powiat brzeski,2021,females,45-54,4245
7001,1602000,Powiat głubczycki,2021,females,45-54,2052
7002,1603000,Powiat kędzierzyńsko-kozielski,2021,females,45-54,4432
7003,1604000,Powiat kluczborski,2021,females,45-54,3102
7004,1605000,Powiat krapkowicki,2021,females,45-54,3003
7005,1606000,Powiat namysłowski,2021,females,45-54,1912
7006,1607000,Powiat nyski,2021,females,45-54,6148
7007,1608000,Powiat oleski,2021,females,45-54,3189
7008,1609000,Powiat opolski,2021,females,45-54,6343
7009,1610000,Powiat prudnicki,2021,females,45-54,2539
7010,1611000,Powiat strzelecki,2021,females,45-54,3483
7011,1661000,City with powiat status Opole,2021,females,45-54,6341
7012,1801000,Powiat bieszczadzki,2021,females,45-54,957
7013,1802000,Powiat brzozowski,2021,females,45-54,2969
7014,1803000,Powiat dębicki,2021,females,45-54,6210
7015,1804000,Powiat jarosławski,2021,females,45-54,5604
7016,1805000,Powiat jasielski,2021,females,45-54,5219
7017,1806000,Powiat kolbuszowski,2021,females,45-54,2898
7018,1807000,Powiat krośnieński,2021,females,45-54,5405
7019,1808000,Powiat leżajski,2021,females,45-54,3269
7020,1809000,Powiat lubaczowski,2021,females,45-54,2595
7021,1810000,Powiat łańcucki,2021,females,45-54,4021
7022,1811000,Powiat mielecki,2021,females,45-54,6361
7023,1812000,Powiat niżański,2021,females,45-54,2981
7024,1813000,Powiat przemyski,2021,females,45-54,3621
7025,1814000,Powiat przeworski,2021,females,45-54,3819
7026,1815000,Powiat ropczycko-sędziszowski,2021,females,45-54,3546
7027,1816000,Powiat rzeszowski,2021,females,45-54,9246
7028,1817000,Powiat sanocki,2021,females,45-54,4375
7029,1818000,Powiat stalowowolski,2021,females,45-54,4685
7030,1819000,Powiat strzyżowski,2021,females,45-54,2949
7031,1820000,Powiat tarnobrzeski,2021,females,45-54,2594
7032,1821000,Powiat leski,2021,females,45-54,1220
7033,1861000,City with powiat status Krosno,2021,females,45-54,2110
7034,1862000,City with powiat status Przemyśl,2021,females,45-54,2700
7035,1863000,City with powiat status Rzeszów,2021,females,45-54,8787
7036,1864000,City with powiat status Tarnobrzeg,2021,females,45-54,2388
7037,2001000,Powiat augustowski,2021,females,45-54,2743
7038,2002000,Powiat białostocki,2021,females,45-54,7834
7039,2003000,Powiat bielski,2021,females,45-54,2580
7040,2004000,Powiat grajewski,2021,females,45-54,2047
7041,2005000,Powiat hajnowski,2021,females,45-54,1851
7042,2006000,Powiat kolneński,2021,females,45-54,1790
7043,2007000,Powiat łomżyński,2021,females,45-54,2502
7044,2008000,Powiat moniecki,2021,females,45-54,1809
7045,2009000,Powiat sejneński,2021,females,45-54,992
7046,2010000,Powiat siemiatycki,2021,females,45-54,2201
7047,2011000,Powiat sokólski,2021,females,45-54,3108
7048,2012000,Powiat suwalski,2021,females,45-54,1831
7049,2013000,Powiat wysokomazowiecki,2021,females,45-54,2799
7050,2014000,Powiat zambrowski,2021,females,45-54,2006
7051,2061000,City with powiat status Białystok,2021,females,45-54,14992
7052,2062000,City with powiat status Łomża,2021,females,45-54,2784
7053,2063000,City with powiat status Suwałki,2021,females,45-54,3467
7054,2201000,Powiat bytowski,2021,females,45-54,3438
7055,2202000,Powiat chojnicki,2021,females,45-54,4322
7056,2203000,Powiat człuchowski,2021,females,45-54,2188
7057,2204000,Powiat gdański,2021,females,45-54,6207
7058,2205000,Powiat kartuski,2021,females,45-54,6795
7059,2206000,Powiat kościerski,2021,females,45-54,3263
7060,2207000,Powiat kwidzyński,2021,females,45-54,3748
7061,2208000,Powiat lęborski,2021,females,45-54,2752
7062,2209000,Powiat malborski,2021,females,45-54,2769
7063,2210000,Powiat nowodworski,2021,females,45-54,1467
7064,2211000,Powiat pucki,2021,females,45-54,4169
7065,2212000,Powiat słupski,2021,females,45-54,4446
7066,2213000,Powiat starogardzki,2021,females,45-54,5609
7067,2214000,Powiat tczewski,2021,females,45-54,5188
7068,2215000,Powiat wejherowski,2021,females,45-54,10235
7069,2216000,Powiat sztumski,2021,females,45-54,1671
7070,2261000,City with powiat status Gdańsk,2021,females,45-54,22584
7071,2262000,City with powiat status Gdynia,2021,females,45-54,11905
7072,2263000,City with powiat status Słupsk,2021,females,45-54,4209
7073,2264000,City with powiat status Sopot,2021,females,45-54,1472
7074,2401000,Powiat będziński,2021,females,45-54,7822
7075,2402000,Powiat bielski,2021,females,45-54,9181
7076,2403000,Powiat cieszyński,2021,females,45-54,9225
7077,2404000,Powiat częstochowski,2021,females,45-54,7464
7078,2405000,Powiat gliwicki,2021,females,45-54,5607
7079,2406000,Powiat kłobucki,2021,females,45-54,4783
7080,2407000,Powiat lubliniecki,2021,females,45-54,3660
7081,2408000,Powiat mikołowski,2021,females,45-54,5068
7082,2409000,Powiat myszkowski,2021,females,45-54,3610
7083,2410000,Powiat pszczyński,2021,females,45-54,5429
7084,2411000,Powiat raciborski,2021,females,45-54,4856
7085,2412000,Powiat rybnicki,2021,females,45-54,3326
7086,2413000,Powiat tarnogórski,2021,females,45-54,7021
7087,2414000,Powiat bieruńsko-lędziński,2021,females,45-54,3134
7088,2415000,Powiat wodzisławski,2021,females,45-54,6789
7089,2416000,Powiat zawierciański,2021,females,45-54,6215
7090,2417000,Powiat żywiecki,2021,females,45-54,7836
7091,2461000,City with powiat status Bielsko-Biała,2021,females,45-54,8430
7092,2462000,City with powiat status Bytom,2021,females,45-54,7090
7093,2463000,City with powiat status Chorzów,2021,females,45-54,5445
7094,2464000,City with powiat status Częstochowa,2021,females,45-54,10988
7095,2465000,City with powiat status Dąbrowa Górnicza,2021,females,45-54,5771
7096,2466000,City with powiat status Gliwice,2021,females,45-54,8319
7097,2467000,City with powiat status Jastrzębie-Zdrój,2021,females,45-54,4369
7098,2468000,City with powiat status Jaworzno,2021,females,45-54,4433
7099,2469000,City with powiat status Katowice,2021,females,45-54,13778
7100,2470000,City with powiat status Mysłowice,2021,females,45-54,3442
7101,2471000,City with powiat status Piekary Śląskie,2021,females,45-54,2403
7102,2472000,City with powiat status Ruda Śląska,2021,females,45-54,6129
7103,2473000,City with powiat status Rybnik,2021,females,45-54,5893
7104,2474000,City with powiat status Siemianowice Śląskie,2021,females,45-54,3203
7105,2475000,City with powiat status Sosnowiec,2021,females,45-54,9553
7106,2476000,City with powiat status Świętochłowice,2021,females,45-54,2154
7107,2477000,City with powiat status Tychy,2021,females,45-54,5508
7108,2478000,City with powiat status Zabrze,2021,females,45-54,7416
7109,2479000,City with powiat status Żory,2021,females,45-54,2635
7110,2601000,Powiat buski,2021,females,45-54,3772
7111,2602000,Powiat jędrzejowski,2021,females,45-54,3899
7112,2603000,Powiat kazimierski,2021,females,45-54,1665
7113,2604000,Powiat kielecki,2021,females,45-54,11204
7114,2605000,Powiat konecki,2021,females,45-54,3610
7115,2606000,Powiat opatowski,2021,females,45-54,2574
7116,2607000,Powiat ostrowiecki,2021,females,45-54,4881
7117,2608000,Powiat pińczowski,2021,females,45-54,1940
7118,2609000,Powiat sandomierski,2021,females,45-54,3992
7119,2610000,Powiat skarżyski,2021,females,45-54,3299
7120,2611000,Powiat starachowicki,2021,females,45-54,4143
7121,2612000,Powiat staszowski,2021,females,45-54,3558
7122,2613000,Powiat włoszczowski,2021,females,45-54,2156
7123,2661000,City with powiat status Kielce,2021,females,45-54,9112
7124,2801000,Powiat bartoszycki,2021,females,45-54,2321
7125,2802000,Powiat braniewski,2021,females,45-54,1588
7126,2803000,Powiat działdowski,2021,females,45-54,3007
7127,2804000,Powiat elbląski,2021,females,45-54,2461
7128,2805000,Powiat ełcki,2021,females,45-54,3828
7129,2806000,Powiat giżycki,2021,females,45-54,2552
7130,2807000,Powiat iławski,2021,females,45-54,4185
7131,2808000,Powiat kętrzyński,2021,females,45-54,2487
7132,2809000,Powiat lidzbarski,2021,females,45-54,1800
7133,2810000,Powiat mrągowski,2021,females,45-54,2240
7134,2811000,Powiat nidzicki,2021,females,45-54,1487
7135,2812000,Powiat nowomiejski,2021,females,45-54,2004
7136,2813000,Powiat olecki,2021,females,45-54,1364
7137,2814000,Powiat olsztyński,2021,females,45-54,6432
7138,2815000,Powiat ostródzki,2021,females,45-54,4521
7139,2816000,Powiat piski,2021,females,45-54,2363
7140,2817000,Powiat szczycieński,2021,females,45-54,3212
7141,2818000,Powiat gołdapski,2021,females,45-54,1030
7142,2819000,Powiat węgorzewski,2021,females,45-54,911
7143,2861000,City with powiat status Elbląg,2021,females,45-54,5475
7144,2862000,City with powiat status Olsztyn,2021,females,45-54,8816
7145,3001000,Powiat chodzieski,2021,females,45-54,2147
7146,3002000,Powiat czarnkowsko-trzcianecki,2021,females,45-54,4200
7147,3003000,Powiat gnieźnieński,2021,females,45-54,6873
7148,3004000,Powiat gostyński,2021,females,45-54,3691
7149,3005000,Powiat grodziski,2021,females,45-54,2592
7150,3006000,Powiat jarociński,2021,females,45-54,3350
7151,3007000,Powiat kaliski,2021,females,45-54,4792
7152,3008000,Powiat kępiński,2021,females,45-54,3101
7153,3009000,Powiat kolski,2021,females,45-54,4175
7154,3010000,Powiat koniński,2021,females,45-54,6686
7155,3011000,Powiat kościański,2021,females,45-54,4053
7156,3012000,Powiat krotoszyński,2021,females,45-54,3817
7157,3013000,Powiat leszczyński,2021,females,45-54,2922
7158,3014000,Powiat międzychodzki,2021,females,45-54,1759
7159,3015000,Powiat nowotomyski,2021,females,45-54,3775
7160,3016000,Powiat obornicki,2021,females,45-54,2800
7161,3017000,Powiat ostrowski,2021,females,45-54,8261
7162,3018000,Powiat ostrzeszowski,2021,females,45-54,2877
7163,3019000,Powiat pilski,2021,females,45-54,6554
7164,3020000,Powiat pleszewski,2021,females,45-54,3108
7165,3021000,Powiat poznański,2021,females,45-54,23977
7166,3022000,Powiat rawicki,2021,females,45-54,2868
7167,3023000,Powiat słupecki,2021,females,45-54,2905
7168,3024000,Powiat szamotulski,2021,females,45-54,4738
7169,3025000,Powiat średzki,2021,females,45-54,2853
7170,3026000,Powiat śremski,2021,females,45-54,3045
7171,3027000,Powiat turecki,2021,females,45-54,4401
7172,3028000,Powiat wągrowiecki,2021,females,45-54,3172
7173,3029000,Powiat wolsztyński,2021,females,45-54,2938
7174,3030000,Powiat wrzesiński,2021,females,45-54,3842
7175,3031000,Powiat złotowski,2021,females,45-54,2968
7176,3061000,City with powiat status Kalisz,2021,females,45-54,5191
7177,3062000,City with powiat status Konin,2021,females,45-54,3548
7178,3063000,City with powiat status Leszno,2021,females,45-54,3266
7179,3064000,City with powiat status Poznań,2021,females,45-54,25489
7180,3201000,Powiat białogardzki,2021,females,45-54,2045
7181,3202000,Powiat choszczeński,2021,females,45-54,1923
7182,3203000,Powiat drawski,2021,females,45-54,2343
7183,3204000,Powiat goleniowski,2021,females,45-54,3883
7184,3205000,Powiat gryficki,2021,females,45-54,2455
7185,3206000,Powiat gryfiński,2021,females,45-54,3651
7186,3207000,Powiat kamieński,2021,females,45-54,1853
7187,3208000,Powiat kołobrzeski,2021,females,45-54,3894
7188,3209000,Powiat koszaliński,2021,females,45-54,3154
7189,3210000,Powiat myśliborski,2021,females,45-54,2822
7190,3211000,Powiat policki,2021,females,45-54,4852
7191,3212000,Powiat pyrzycki,2021,females,45-54,1724
7192,3213000,Powiat sławieński,2021,females,45-54,2485
7193,3214000,Powiat stargardzki,2021,females,45-54,5339
7194,3215000,Powiat szczecinecki,2021,females,45-54,3289
7195,3216000,Powiat świdwiński,2021,females,45-54,1824
7196,3217000,Powiat wałecki,2021,females,45-54,2303
7197,3218000,Powiat łobeski,2021,females,45-54,1373
7198,3261000,City with powiat status Koszalin,2021,females,45-54,4997
7199,3262000,City with powiat status Szczecin,2021,females,45-54,19047
7200,3263000,City with powiat status Świnoujście,2021,females,45-54,1980
7201,201000,Powiat bolesławiecki,2021,females,55-64,2682
7202,202000,Powiat dzierżoniowski,2021,females,55-64,2863
7203,203000,Powiat głogowski,2021,females,55-64,2292
7204,204000,Powiat górowski,2021,females,55-64,921
7205,205000,Powiat jaworski,2021,females,55-64,1548
7206,206000,Powiat karkonoski,2021,females,55-64,2090
7207,207000,Powiat kamiennogórski,2021,females,55-64,1267
7208,208000,Powiat kłodzki,2021,females,55-64,4768
7209,209000,Powiat legnicki,2021,females,55-64,1700
7210,210000,Powiat lubański,2021,females,55-64,1508
7211,211000,Powiat lubiński,2021,females,55-64,2847
7212,212000,Powiat lwówecki,2021,females,55-64,1276
7213,213000,Powiat milicki,2021,females,55-64,957
7214,214000,Powiat oleśnicki,2021,females,55-64,3178
7215,215000,Powiat oławski,2021,females,55-64,2475
7216,216000,Powiat polkowicki,2021,females,55-64,1511
7217,217000,Powiat strzeliński,2021,females,55-64,1315
7218,218000,Powiat średzki,2021,females,55-64,1748
7219,219000,Powiat świdnicki,2021,females,55-64,4787
7220,220000,Powiat trzebnicki,2021,females,55-64,2659
7221,221000,Powiat wałbrzyski,2021,females,55-64,1645
7222,223000,Powiat wrocławski,2021,females,55-64,4830
7223,224000,Powiat ząbkowicki,2021,females,55-64,1943
7224,225000,Powiat zgorzelecki,2021,females,55-64,2818
7225,226000,Powiat złotoryjski,2021,females,55-64,1279
7226,261000,City with powiat status Jelenia Góra,2021,females,55-64,2887
7227,262000,City with powiat status Legnica,2021,females,55-64,3276
7228,264000,City with powiat status Wrocław,2021,females,55-64,21118
7229,265000,City with powiat status Wałbrzych since 2013,2021,females,55-64,3604
7230,401000,Powiat aleksandrowski,2021,females,55-64,1571
7231,402000,Powiat brodnicki,2021,females,55-64,1906
7232,403000,Powiat bydgoski,2021,females,55-64,3444
7233,404000,Powiat chełmiński,2021,females,55-64,1237
7234,405000,Powiat golubsko-dobrzyński,2021,females,55-64,1110
7235,406000,Powiat grudziądzki,2021,females,55-64,966
7236,407000,Powiat inowrocławski,2021,females,55-64,4510
7237,408000,Powiat lipnowski,2021,females,55-64,1526
7238,409000,Powiat mogileński,2021,females,55-64,1190
7239,410000,Powiat nakielski,2021,females,55-64,2181
7240,411000,Powiat radziejowski,2021,females,55-64,1079
7241,412000,Powiat rypiński,2021,females,55-64,1039
7242,413000,Powiat sępoleński,2021,females,55-64,992
7243,414000,Powiat świecki,2021,females,55-64,2448
7244,415000,Powiat toruński,2021,females,55-64,2684
7245,416000,Powiat tucholski,2021,females,55-64,1232
7246,417000,Powiat wąbrzeski,2021,females,55-64,813
7247,418000,Powiat włocławski,2021,females,55-64,2192
7248,419000,Powiat żniński,2021,females,55-64,1723
7249,461000,City with powiat status Bydgoszcz,2021,females,55-64,10506
7250,462000,City with powiat status Grudziądz,2021,females,55-64,2881
7251,463000,City with powiat status Toruń,2021,females,55-64,6257
7252,464000,City with powiat status Włocławek,2021,females,55-64,3413
